movieId,title,rating_count
4573,Blaze (1989),195
59256,Deception (2008),194
3839,Phantasm IV: Oblivion (1998),194
8989,Damn Yankees! (1958),194
95583,Savages (2012),194
1421,Grateful Dead (1995),194
74677,Yes Men Fix the World, The (2009),194
5635,Man from Elysian Fields, The (2001),194
4837,Cruising (1980),194
6057,Biker Boyz (2003),194
3240,Big Tease, The (1999),194
3737,Lonely Are the Brave (1962),194
4468,Apartment Zero (1988),194
3318,Deterrence (1999),194
131,Frankie Starlight (1995),194
8446,Sands of Iwo Jima (1949),194
88932,Final Destination 5 (2011),193
31270,Shivers (They Came from Within) (1975),193
5038,Flight of Dragons, The (1982),193
59418,American Crime, An (2007),193
5736,Faces of Death 3 (1985),193
65601,My Bloody Valentine 3-D (2009),193
3331,My Tutor (1983),193
105954,All Is Lost (2013),193
77540,Solomon Kane (2009),193
2221,Blackmail (1929),192
96832,Holy Motors (2012),192
2834,Very Thought of You, The (1998),192
2678,Desert Blue (1999),192
7157,Hebrew Hammer, The (2003),192
3143,Hell in the Pacific (1968),192
6450,Heaven Knows, Mr. Allison (1957),192
2878,Hell Night (1981),192
73168,Carriers (2009),192
32456,Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994),192
86852,Beaver, The (2011),192
7437,Connie and Carla (2004),192
2837,Bedrooms & Hallways (1998),192
67799,The Butterfly Effect 3: Revelations (2009),191
33815,Perfect Man, The (2005),191
6671,Angel at My Table, An (1990),191
4999,Dodsworth (1936),191
6519,Fun with Dick and Jane (1977),191
69253,New in Town (2009),191
6041,Amen. (2002),191
59,Confessional, The (Confessionnal, Le) (1995),191
7815,True Stories (1986),191
49526,National Lampoon's Van Wilder: The Rise of Taj (2006),191
93297,Act of Valor (2012),191
5605,Ratcatcher (1999),191
7707,He Said, She Said (1991),191
1501,Keys to Tulsa (1997),191
7702,Bells of St. Mary's, The (1945),191
26116,Hush... Hush, Sweet Charlotte (1964),191
50162,Arthur and the Invisibles (2007),191
129,Pie in the Sky (1996),190
25855,Roaring Twenties, The (1939),190
25938,Fort Apache (1948),190
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),190
26101,McLintock! (1963),190
6314,Undercover Blues (1993),190
7786,Genghis Blues (1999),190
3580,Up at the Villa (2000),190
66335,Afro Samurai: Resurrection (2009),190
5482,Country Bears, The (2002),190
5653,Django (1966),190
5859,Southern Comfort (1981),190
5119,Saturday Night and Sunday Morning (1960),190
32116,Oh, God! You Devil (1984),190
65596,Mesrine: Killer Instinct (L'instinct de mort) (2008),190
4950,Lone Wolf McQuade (1983),190
7227,Trouble with Angels, The (1966),190
8575,Happenstance (Battement d'ailes du papillon, Le) (2001),190
1509,All Over Me (1997),189
6646,Valley of the Dolls (1967),189
31255,Ice Station Zebra (1968),189
8835,Paparazzi (2004),189
109864,Veronica Mars (2014),189
31867,Man of the House (2005),189
49276,Let's Go to Prison (2006),189
5539,Care Bears Movie II: A New Generation (1986),189
6994,Hard Way, The (1991),189
6679,Revolution OS (2001),189
32387,Sword of Doom, The (Dai-bosatsu tôge) (1966),189
6665,Dracula (1979),189
86892,Man from Nowhere, The (Ajeossi) (2010),189
4708,Marat/Sade (1966),189
8520,Deep Cover (1992),189
4949,Invasion U.S.A. (1985),189
69529,Home (2009),189
82143,Alone in the Wilderness (2004),189
94015,Mirror Mirror (2012),189
27373,61* (2001),188
5743,Fort Apache, the Bronx (1981),188
4300,Bread and Roses (2000),188
27005,Interview, The (1998),188
4342,Big Eden (2000),188
5896,New Waterford Girl (1999),188
4637,Red Scorpion (1989),188
85394,Cave of Forgotten Dreams (2010),188
25753,Greed (1924),188
4806,Shop on Main Street, The (Obchod na korze) (1965),187
8527,I'll Sleep When I'm Dead (2003),187
4685,Warlock: The Armageddon (1993),187
97936,Anna Karenina (2012),187
26810,Bad Boy Bubby (1993),187
4162,See Spot Run (2001),187
7243,Intolerance: Love's Struggle Throughout the Ages (1916),187
33826,Saint Ralph (2004),187
32589,Beauty Shop (2005),187
31445,Employee of the Month (2004),187
4985,Sheena (1984),187
47202,Secret Life of Words, The (2005),186
7389,One Million Years B.C. (1966),186
2982,Guardian, The (1990),186
83219,Pixar Story, The (2007),186
31035,Testament (1983),186
69069,Fired Up (2009),186
5915,Victory (a.k.a. Escape to Victory) (1981),186
1423,Hearts and Minds (1996),186
8938,Tarnation (2003),186
8872,Dirty Shame, A (2004),186
106841,August: Osage County (2013),186
59590,Young at Heart (a.k.a. Young@Heart) (2007),186
4152,Vatel (2000),185
1893,Beyond Silence (Jenseits der Stille) (1996),185
8999,That's Entertainment, Part II (1976),185
31114,Imaginary Heroes (2004),185
6251,Piglet's Big Movie (2003),185
33072,F for Fake (Vérités et mensonges) (1973),185
38294,Beowulf & Grendel (2005),185
5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),185
6982,Forbidden Games (Jeux interdits) (1952),185
8573,Reconstruction (2003),185
2189,I Married A Strange Person! (1997),185
25971,Carrie (1952),184
7038,Things You Can Tell Just by Looking at Her (2000),184
77191,Death at a Funeral (2010),184
27857,As it is in Heaven (Så som i himmelen) (2004),184
5439,S.O.B. (1981),184
1874,Still Breathing (1997),184
31502,Salem's Lot (1979),184
6571,Mondays in the Sun (Lunes al sol, Los) (2002),184
25755,Phantom of the Opera, The (1925),184
90603,Batman: Year One (2011),184
8134,Wonderful Days (a.k.a. Sky Blue) (2003),184
27033,Kingdom II, The (Riget II) (1997),184
6247,Women in Love (1969),184
26078,Advise and Consent (1962),183
70697,G-Force (2009),183
4567,American Ninja 3: Blood Hunt (1989),183
6815,Into the Night (1985),183
6394,Big Jake (1971),183
7333,Corbeau, Le (Raven, The) (1943),183
6476,Shattered (1991),183
4521,Little Nikita (1988),183
2897,And the Ship Sails On (E la nave va) (1983),183
6609,Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964),182
70334,Hannah Montana: The Movie (2009),182
5888,Brother (Brat) (1997),182
31522,Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979),182
80350,Vampires Suck (2010),182
5830,Mysterious Island (1961),182
55116,Hunting Party, The (2007),182
3161,Onegin (1999),182
5983,Invaders from Mars (1953),182
26564,'Round Midnight (1986),182
7179,Wuthering Heights (1992),182
1926,Broadway Melody, The (1929),182
1989,Prom Night III: The Last Kiss (1989),182
87308,Jane Eyre (2006),182
6718,Gotcha! (1985),182
6203,Life Stinks (1991),181
39886,Nine Lives (2005),181
110882,Locke (2013),181
4659,Scandal (1989),181
56012,Evening with Kevin Smith 2: Evening Harder, An (2006),181
712,Captives (1994),181
4836,Competition, The (1980),181
5901,Empire (2002),181
64116,Igor (2008),181
43912,Freedomland (2006),181
5815,Half Past Dead (2002),181
2674,Loss of Sexual Innocence, The (1999),181
51660,Ultimate Gift, The (2006),181
4454,More (1998),181
6348,Breakin' 2: Electric Boogaloo (1984),181
6813,Ghost and Mr. Chicken, The (1966),180
4420,Barefoot Contessa, The (1954),180
54290,Bratz: The Movie (2007),180
3602,G. I. Blues (1960),180
5335,Coca-Cola Kid, The (1985),180
1679,Chairman of the Board (1998),180
5354,Cactus Flower (1969),180
2778,Never Talk to Strangers (1995),180
5531,Undisputed (2002),180
4110,Fourth Protocol, The (1987),180
94405,Safe (2012),180
94833,Pirates! Band of Misfits, The (2012),180
3567,Bossa Nova (2000),180
4632,Package, The (1989),180
89305,Inbetweeners Movie, The (2011),180
50842,Boss of It All, The (Direktøren for det hele) (2006),180
1119,Drunks (1995),180
5731,Entity, The (1981),180
6518,Flight of the Intruder (1991),180
8797,Salesman (1969),179
4475,Beast of War, The (Beast, The) (1988),179
2839,West Beirut (West Beyrouth) (1998),179
5737,Faces of Death 4 (1990),179
5184,Heaven's Gate (1980),179
86628,Kill the Irishman (2011),179
96751,Arbitrage (2012),179
33036,Eiger Sanction, The (1975),179
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),179
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),179
7198,Pick-up Artist, The (1987),179
26148,Train, The (1964),179
78264,Back-up Plan, The (2010),179
50066,Sweet Land (2005),179
4872,Intimacy (2000),179
6477,Song of Bernadette, The (1943),179
2638,Mummy's Tomb, The (1942),178
63540,Beverly Hills Chihuahua (2008),178
31485,Professionals, The (1966),178
7011,Bullfighter, The (Matador) (1986),178
5358,Mountains of the Moon (1990),178
59604,Girl Next Door, The (2007),178
103984,Great Beauty, The (Grande Bellezza, La) (2013),177
4773,Haiku Tunnel (2001),177
108979,Cowboy Bebop (1998),177
44399,Shaggy Dog, The (2006),177
8495,Animal Factory (2000),177
5448,Hey Arnold! The Movie (2002),177
50796,Blood and Chocolate (2007),177
61289,Sukiyaki Western Django (2008),177
116161,Foxcatcher (2014),177
5664,Brown Sugar (2002),177
6329,Manic (2001),177
73759,Hellsing Ultimate OVA Series (2006),177
60382,Roman Polanski: Wanted and Desired (2008),177
7790,Bon Voyage, Charlie Brown (and Don't Come Back!) (1980),177
7577,Magic Flute, The (Trollflöjten) (1975),177
2635,Mummy's Curse, The (1944),176
54274,I Know Who Killed Me (2007),176
27865,Azumi (2003),176
7205,Wind and the Lion, The (1975),176
1455,Hotel de Love (1996),176
31223,Racing Stripes (2005),176
2755,Light of Day (1987),176
5779,Piranha II: The Spawning (1981),175
42163,Richard Pryor: Live in Concert (1979),175
2056,In Search of the Castaways (1962),175
3845,And God Created Woman (Et Dieu... créa la femme) (1956),175
60948,Bottle Shock (2008),175
4800,King Solomon's Mines (1937),175
7035,Streets of Fire (1984),175
26745,Other People's Money (1991),175
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),175
7338,Richard III (1955),175
6082,Grey Fox, The (1982),175
5619,Trials of Henry Kissinger, The (2002),175
4179,Pixote (1981),175
82499,How Do You Know (2010),175
64508,Starship Troopers 3: Marauder (2008),174
77843,Disappearance of Alice Creed, The (2009),174
60363,Zombie Strippers! (2008),174
103137,Bling Ring, The (2013),174
5739,Faces of Death 6 (1996),174
88356,Smurfs, The (2011),174
4794,Opera (1987),174
6349,Breakin' (1984),174
2292,Overnight Delivery (1998),174
25763,Pandora's Box (Büchse der Pandora, Die) (1929),174
33838,Rize (2005),174
27689,Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004),174
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),174
59306,Prom Night (2008),173
4722,All Over the Guy (2001),173
4737,American Rhapsody, An (2001),173
52321,Seraphim Falls (2006),173
7167,Japanese Story (2003),173
7581,Fountainhead, The (1949),173
49312,Snow Cake (2006),173
74488,Ondine (2009),173
94985,Get the Gringo (2012),173
4655,Romero (1989),173
4497,Dead Heat (1988),173
3205,Black Sunday (La maschera del demonio) (1960),173
55288,Reservation Road (2007),172
55020,Ten, The (2007),172
8720,Super, The (1991),172
4197,Real Life (1979),172
525,Saint of Fort Washington, The (1993),172
55901,You, the Living (Du levande) (2007),172
62970,Tin Man (2007),172
5560,À nous la liberté (Freedom for Us) (1931),172
1632,Smile Like Yours, A (1997),172
25826,Libeled Lady (1936),172
113348,Teenage Mutant Ninja Turtles (2014),172
6334,Blue Car (2002),172
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),172
3759,Fun and Fancy Free (1947),171
4666,Skin Deep (1989),171
74698,Tooth Fairy (2010),171
78679,Killer Inside Me, The (2010),171
27792,Saddest Music in the World, The (2003),171
5287,After Dark, My Sweet (1990),171
8934,Bebe's Kids (1992),171
1318,Blue Juice (1995),171
85025,Eagle, The (2011),171
2864,Splendor (1999),171
43684,Something New (2006),171
8571,Bob & Carol & Ted & Alice (1969),171
26198,Yours, Mine and Ours (1968),171
60818,Hogfather (Terry Pratchett's Hogfather) (2006),171
41724,Wal-Mart: The High Cost of Low Price (2005),171
67,Two Bits (1995),170
5543,Swarm, The (1978),170
5211,Nude Bomb, The (1980),170
48598,Infamous (2006),170
48741,U.S. vs. John Lennon, The (2006),170
7085,Send Me No Flowers (1964),170
57520,One Missed Call (2008),170
3806,Mackenna's Gold (1969),170
4511,High Spirits (1988),170
45503,Peaceful Warrior (2006),170
26472,Norte, El (1984),170
2512,Ballad of Narayama, The (Narayama bushiko) (1983),170
5425,Dark Blue World (Tmavomodrý svet) (2001),170
59709,Oxford Murders, The (2007),170
5864,Tarzan, the Ape Man (1981),169
1822,Meet the Deedles (1998),169
3931,Giant Gila Monster, The (1959),169
25865,Letter, The (1940),169
25996,Star Is Born, A (1954),169
70451,Max Manus (2008),169
7015,Only the Lonely (1991),169
844,Story of Xinghua, The (Xinghua san yue tian) (1994),169
33893,Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004),169
47978,SherryBaby (2006),169
2637,Mummy's Hand, The (1940),169
2209,Young and Innocent (1937),169
99912,Mama (2013),169
4201,End, The (1978),169
7835,Song of the Thin Man (1947),169
3073,Sandpiper, The (1965),168
3442,Band of the Hand (1986),168
2586,Goodbye Lover (1999),168
5205,Motel Hell (1980),168
42217,Late Spring (Banshun) (1949),168
95311,Presto (2008),168
60939,Swing Vote (2008),168
1677,Critical Care (1997),168
76030,Case 39 (2009),168
2853,Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror) (1976),168
26599,Law of Desire (Ley del deseo, La) (1987),167
4687,Billy Liar (1963),167
7302,Thief of Bagdad, The (1924),167
2650,Ghost of Frankenstein, The (1942),167
69685,Daria: Is It College Yet? (2002),167
54686,Last Legion, The (2007),167
50447,Dead Girl, The (2006),167
25963,Young and the Damned, The (Olvidados, Los) (1950),167
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),167
3573,Carnosaur 2 (1995),167
877,Girls Town (1996),167
83270,Made in Dagenham (2010),167
102684,Only God Forgives (2013),167
30892,In the Realms of the Unreal (2004),167
1116,Single Girl, A (Fille seule, La) (1995),167
65813,Unborn, The (2009),166
26502,Christmas Carol, A (1984),166
2833,Lucie Aubrac (1997),166
27584,Dead End (2003),166
6630,Inn of the Sixth Happiness, The (1958),166
3003,Train of Life (Train de vie) (1998),166
75395,Frozen (2010),166
7440,Paper Clips (2004),166
45003,Shutter (2004),166
70663,I Love You, Beth Cooper (2009),166
6967,Dead of Night (1945),166
95307,Rock of Ages (2012),166
5960,Bad Influence (1990),166
46803,Young Mr. Lincoln (1939),166
6416,King Rat (1965),166
27036,Merlin (1998),166
7126,Killing of a Chinese Bookie, The (1976),166
44943,9/11 (2002),166
72176,Big Fan (2009),165
5655,Fan, The (1981),165
8675,Enemy Below, The (1957),165
32139,Agony and the Ecstasy, The (1965),165
3847,Ilsa, She Wolf of the SS (1974),165
27491,Pulse (Kairo) (2001),165
7128,Things to Come (1936),165
25764,Cameraman, The (1928),165
68519,S. Darko (S. Darko: A Donnie Darko Tale) (2009),165
3232,Seven Chances (1925),165
5561,True Colors (1991),165
54513,Talk to Me (2007),165
51357,Citizen X (1995),165
5764,Looker (1981),165
5003,Nine Lives of Fritz the Cat, The (1974),165
55205,Interview (2007),165
5090,Hunchback of Notre Dame, The (Notre Dame de Paris) (1956),165
44729,Larry the Cable Guy: Health Inspector (2006),165
6531,Hour of the Pig, The (1993),164
5240,Running Scared (1980),164
110586,Calvary (2014),164
960,Angel on My Shoulder (1946),164
8295,Most Dangerous Game, The (1932),164
6475,Opportunity Knocks (1990),164
61210,Mutant Chronicles (2008),164
7940,Magician, The (Ansiktet) (1958),164
1144,Line King: The Al Hirschfeld Story, The (1996),164
101739,Evil Dead (2013),164
666,All Things Fair (Lust och fägring stor) (1995),164
1152,He Walked by Night (1948),164
4972,Owl and the Pussycat, The (1970),164
3938,Slumber Party Massacre, The (1982),164
5802,World of Henry Orient, The (1964),164
3218,Poison (1991),164
2332,Belly (1998),164
63826,Splinter (2008),164
6401,Rio Lobo (1970),163
6973,Final Analysis (1992),163
88954,Very Harold & Kumar 3D Christmas, A (2011),163
4706,Cage aux Folles II, La (1980),163
4129,Made in Heaven (1987),163
6864,Concert for George, The (2003),163
6430,Ziggy Stardust and the Spiders from Mars (1973),163
80139,Jackass 2.5 (2007),163
6035,Pépé le Moko (1937),163
57536,Strange Wilderness (2008),163
58876,Stop-Loss (2008),163
103048,Kings of Summer, The (2013),163
33421,Dear Wendy (2005),163
70994,Halloween II (2009),163
614,Loaded (1994),163
6260,Robe, The (1953),162
112897,Expendables 3, The (2014),162
1928,Cimarron (1931),162
1170,Best of the Best 3: No Turning Back (1995),162
26464,Blue Thunder (1983),162
6245,Sweet Charity (1969),162
4436,Obsession (1976),162
8485,Samsara (2001),162
3665,Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),162
25774,Golden Age, The (Âge d'Or, L') (1930),162
6064,Harder They Fall, The (1956),162
41617,Havoc (2005),162
8767,Big Clock, The (1948),162
8739,Mamma Roma (1962),162
58492,Snow Angels (2007),162
2397,Mass Appeal (1984),162
2426,Theory of Flight, The (1998),162
26249,They Call Me Trinity (1971),162
82378,All Good Things (2010),161
26303,Sisters (1973),161
104283,Wind Rises, The (Kaze tachinu) (2013),161
5232,Road to Singapore (1940),161
97024,Rust and Bone (De rouille et d'os) (2012),161
25825,Fury (1936),161
2509,Eight Days a Week (1997),161
31528,Beau Geste (1939),161
6892,Singing Detective, The (2003),161
26366,Harlan County U.S.A. (1976),161
4399,Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964),161
3171,Room at the Top (1959),161
60832,Pathology (2008),161
84312,Home Alone 4 (2002),160
2388,Steam: The Turkish Bath (Hamam) (1997),160
4918,Young Lions, The (1958),160
7410,Osterman Weekend, The (1983),160
6229,Two-Lane Blacktop (1971),160
31367,Chase, The (1994),160
6976,Tales from the Crypt (1972),160
31101,Stander (2003),160
827,Convent, The (O Convento) (1995),160
6419,Mr. & Mrs. Bridge (1990),160
3222,Carmen (1984),160
7241,Kanal (1957),160
94953,Wanderlust (2012),160
8273,Tale of Ham and Passion, A (Jamón, Jamón) (1992),160
